X,Y
2125.37186261559,2781.24504623514
1548.78005284016,2414.32298546896
1250.00066050198,2225.62021136063
1753.20805812417,3095.74966974901
1008.88044914135,3682.8249669749
636.716644649934,3242.51849405548
259.311096433289,2760.27807133421
699.617569352708,2524.39960369881
2198.75627476882,1806.28071334214
2303.59114927345,275.691545574637
1706.03236459709,275.691545574637
1171.37450462351,1413.1499339498
1056.05614266843,286.175033025099
