X,Y
2088.67965653897,2545.36657859974
1375.80250990753,2545.36657859974
919.770805812418,2540.1248348745
2156.82232496697,2865.11294583884
2314.07463672391,3593.71532364597
1595.95574636724,3583.23183619551
600.024438573315,3541.29788639366
757.276750330251,3053.81571994716
2114.88837516513,1654.27014531044
2146.33883751651,443.427344782034
1527.81307793923,474.877807133421
778.243725231176,1680.47886393659
589.540951122853,506.328269484808
